X,Y,Z,MgCa,Err
9915.000000,9491.000000,5489.000000,0.203713,NaN
9832.000000,9558.000000,5489.000000,0.125061,NaN
9762.000000,9662.000000,5489.000000,0.124468,NaN
9692.000000,9767.000000,5489.000000,0.221326,NaN
9622.000000,9871.000000,5489.000000,0.462193,NaN
9622.000000,9987.000000,5489.000000,0.311611,NaN
9622.000000,10103.000000,5489.000000,0.473108,NaN
9522.000000,10261.000000,5489.000000,0.377307,NaN
9444.000000,10378.000000,5489.000000,0.146570,NaN
9365.000000,10496.000000,5489.000000,0.137922,NaN
9288.000000,10568.000000,5489.000000,0.849454,NaN
9210.000000,10641.000000,5489.000000,0.253774,NaN
9133.000000,10714.000000,5489.000000,0.224757,NaN
9056.000000,10786.000000,5489.000000,0.296407,NaN
8943.000000,10821.000000,5489.000000,0.286607,NaN
8829.000000,10857.000000,5489.000000,0.265198,NaN
8716.000000,10892.000000,5489.000000,0.368403,NaN
8646.000000,11000.000000,5489.000000,0.278439,NaN
8577.000000,11108.000000,5489.000000,0.284045,NaN
8507.000000,11216.000000,5489.000000,0.373428,NaN
8416.000000,11268.000000,5489.000000,0.445827,NaN
8326.000000,11320.000000,5489.000000,0.322743,NaN
8235.000000,11373.000000,5489.000000,0.295764,NaN
8145.000000,11425.000000,5489.000000,0.326661,NaN
8054.000000,11477.000000,5489.000000,0.337741,NaN
7976.000000,11544.000000,5489.000000,0.345317,NaN
7898.000000,11612.000000,5489.000000,0.371904,NaN
7819.000000,11680.000000,5489.000000,0.313049,NaN
7741.000000,11747.000000,5489.000000,0.308504,NaN
7636.000000,11895.000000,5489.000000,0.325190,NaN
7561.000000,11978.000000,5489.000000,0.432581,NaN
7487.000000,12062.000000,5489.000000,0.401641,NaN
7412.000000,12145.000000,5489.000000,0.435170,NaN
7357.000000,12257.000000,5489.000000,0.374743,NaN
7303.000000,12370.000000,5489.000000,0.480384,NaN
7248.000000,12482.000000,5489.000000,0.387015,NaN
7138.000000,12532.000000,5489.000000,0.389800,NaN
7027.000000,12582.000000,5489.000000,0.403714,NaN
6965.000000,12671.000000,5489.000000,0.410031,NaN
6902.000000,12760.000000,5489.000000,0.418222,NaN
6840.000000,12848.000000,5489.000000,0.387219,NaN
6778.000000,12937.000000,5489.000000,0.399264,NaN
6715.000000,13026.000000,5489.000000,0.394721,NaN
6653.000000,13115.000000,5489.000000,0.354054,NaN
6591.000000,13203.000000,5489.000000,0.423704,NaN
6528.000000,13292.000000,5489.000000,0.426003,NaN
6466.000000,13381.000000,5489.000000,0.393626,NaN
6389.000000,13460.000000,5489.000000,0.425657,NaN
6312.000000,13539.000000,5489.000000,0.524239,NaN
6235.000000,13618.000000,5489.000000,0.482575,NaN
6158.000000,13697.000000,5489.000000,0.444183,NaN
6081.000000,13776.000000,5489.000000,0.366485,NaN
6004.000000,13855.000000,5489.000000,0.437986,NaN
5929.000000,13931.000000,5489.000000,0.419246,NaN
5855.000000,14006.000000,5489.000000,0.482273,NaN
5780.000000,14082.000000,5489.000000,0.434098,NaN
5706.000000,14157.000000,5489.000000,0.349012,NaN
5631.000000,14233.000000,5489.000000,0.325126,NaN
5573.000000,14330.000000,5489.000000,0.365451,NaN
5516.000000,14428.000000,5489.000000,0.374609,NaN
5458.000000,14526.000000,5489.000000,0.364094,NaN
5400.000000,14623.000000,5489.000000,0.351512,NaN
5343.000000,14721.000000,5489.000000,0.330538,NaN
5286.000000,14818.000000,5489.000000,0.325645,NaN
5228.000000,14916.000000,5489.000000,0.307940,NaN
5171.000000,15014.000000,5488.000000,0.126586,NaN
5114.000000,15111.000000,5488.000000,0.056370,NaN
5057.000000,15209.000000,5488.000000,0.040661,NaN
4990.000000,15302.000000,5488.000000,0.032497,NaN
4923.000000,15395.000000,5488.000000,0.025892,NaN
4856.000000,15488.000000,5488.000000,0.023751,NaN
4802.000000,15574.000000,5488.000000,0.019487,NaN
4748.000000,15661.000000,5488.000000,0.020258,NaN
4694.000000,15747.000000,5488.000000,0.020682,NaN
4641.000000,15834.000000,5488.000000,0.021166,NaN
4587.000000,15920.000000,5488.000000,0.022044,NaN
4533.000000,16007.000000,5488.000000,0.025358,NaN
4479.000000,16093.000000,5488.000000,0.029390,NaN
4427.000000,16180.000000,5488.000000,0.026739,NaN
4375.000000,16267.000000,5488.000000,0.031171,NaN
4323.000000,16354.000000,5488.000000,0.027213,NaN
4271.000000,16441.000000,5488.000000,0.026568,NaN
4219.000000,16528.000000,5488.000000,0.028182,NaN
4168.000000,16615.000000,5488.000000,0.029066,NaN
4116.000000,16702.000000,5488.000000,0.024911,NaN
4064.000000,16789.000000,5488.000000,0.027209,NaN
4012.000000,16876.000000,5488.000000,0.032614,NaN
3960.000000,16963.000000,5488.000000,0.063155,NaN
3908.000000,17050.000000,5488.000000,0.036659,NaN
3856.000000,17137.000000,5488.000000,0.034498,NaN
3805.000000,17240.000000,5488.000000,0.029779,NaN
3754.000000,17342.000000,5488.000000,0.030802,NaN
3703.000000,17445.000000,5488.000000,0.030252,NaN
3652.000000,17548.000000,5488.000000,0.026851,NaN
3606.000000,17653.000000,5488.000000,0.025774,NaN
3559.000000,17757.000000,5488.000000,0.025921,NaN
3513.000000,17862.000000,5488.000000,0.029488,NaN
3466.000000,17966.000000,5488.000000,0.026793,NaN
3420.000000,18071.000000,5488.000000,0.038699,NaN
3388.000000,18172.000000,5488.000000,0.023070,NaN
3355.000000,18274.000000,5488.000000,0.022174,NaN
3323.000000,18376.000000,5488.000000,0.017960,NaN
3290.000000,18477.000000,5488.000000,0.017637,NaN
3258.000000,18578.000000,5488.000000,0.024155,NaN
3226.000000,18680.000000,5488.000000,0.024117,NaN
3193.000000,18782.000000,5488.000000,0.022411,NaN
3161.000000,18883.000000,5488.000000,0.020556,NaN
3109.000000,18997.000000,5488.000000,0.024059,NaN
3058.000000,19110.000000,5488.000000,0.022732,NaN
3006.000000,19224.000000,5488.000000,0.023736,NaN
3006.000000,19329.000000,5488.000000,0.028763,NaN
3006.000000,19433.000000,5488.000000,0.020908,NaN
3006.000000,19538.000000,5488.000000,0.022422,NaN
3006.000000,19642.000000,5488.000000,0.020447,NaN
3006.000000,19747.000000,5488.000000,0.023186,NaN
3006.000000,19851.000000,5488.000000,0.022677,NaN
3006.000000,19956.000000,5488.000000,0.026603,NaN
3006.000000,20072.000000,5488.000000,0.059769,NaN
3006.000000,20188.000000,5488.000000,0.029361,NaN
3006.000000,20304.000000,5488.000000,0.030119,NaN
3006.000000,20419.000000,5488.000000,0.019102,NaN
3006.000000,20535.000000,5488.000000,0.020501,NaN
3006.000000,20651.000000,5488.000000,0.031186,NaN
3029.000000,20755.000000,5488.000000,0.040549,NaN
3051.000000,20859.000000,5488.000000,0.027855,NaN
3074.000000,20963.000000,5488.000000,0.028304,NaN
3097.000000,21067.000000,5488.000000,0.022709,NaN
3119.000000,21171.000000,5488.000000,0.021375,NaN
3142.000000,21275.000000,5488.000000,0.019403,NaN
3165.000000,21379.000000,5488.000000,0.022113,NaN
3187.000000,21483.000000,5488.000000,0.019832,NaN
3210.000000,21587.000000,5488.000000,0.021994,NaN
3235.000000,21686.000000,5488.000000,0.021126,NaN
3260.000000,21784.000000,5488.000000,0.021197,NaN
3285.000000,21883.000000,5488.000000,0.024241,NaN
3310.000000,21982.000000,5488.000000,0.025253,NaN
3335.000000,22080.000000,5488.000000,0.029195,NaN
3360.000000,22179.000000,5488.000000,0.077134,NaN
3385.000000,22277.000000,5488.000000,0.067401,NaN
3410.000000,22376.000000,5488.000000,0.134623,NaN
3466.000000,22472.000000,5488.000000,0.042168,NaN
3521.000000,22568.000000,5488.000000,0.031765,NaN
3577.000000,22664.000000,5488.000000,0.031302,NaN
3633.000000,22760.000000,5488.000000,0.026273,NaN
3688.000000,22855.000000,5488.000000,0.028267,NaN
3744.000000,22951.000000,5488.000000,0.027684,NaN
3800.000000,23047.000000,5488.000000,0.026091,NaN
3855.000000,23143.000000,5488.000000,0.028339,NaN
3911.000000,23239.000000,5488.000000,0.031755,NaN
3956.000000,23333.000000,5488.000000,0.053295,NaN
4002.000000,23428.000000,5488.000000,0.051440,NaN
4047.000000,23522.000000,5488.000000,0.050404,NaN
4093.000000,23617.000000,5488.000000,0.046084,NaN
4138.000000,23711.000000,5488.000000,0.027720,NaN
4183.000000,23805.000000,5488.000000,0.031087,NaN
4229.000000,23900.000000,5488.000000,0.033627,NaN
4274.000000,23994.000000,5488.000000,0.057298,NaN
4281.000000,24097.000000,5488.000000,0.148863,NaN
4287.000000,24201.000000,5488.000000,0.245503,NaN
4294.000000,24304.000000,5488.000000,0.263001,NaN
4352.000000,24407.000000,5488.000000,0.253517,NaN
4410.000000,24510.000000,5488.000000,0.331738,NaN
4468.000000,24613.000000,5488.000000,0.289916,NaN
4526.000000,24716.000000,5488.000000,0.340822,NaN
4626.000000,24783.000000,5488.000000,0.272606,NaN
4726.000000,24849.000000,5488.000000,0.319361,NaN
4826.000000,24916.000000,5488.000000,0.505264,NaN
4894.000000,25025.000000,5488.000000,0.410418,NaN
4963.000000,25134.000000,5488.000000,0.294284,NaN
5031.000000,25243.000000,5488.000000,0.341187,NaN
4961.000000,25338.000000,5488.000000,0.342247,NaN
4890.000000,25433.000000,5488.000000,0.360471,NaN
4820.000000,25528.000000,5488.000000,0.376228,NaN
4749.000000,25623.000000,5488.000000,0.401307,NaN
4679.000000,25718.000000,5488.000000,0.341722,NaN
4665.000000,25817.000000,5488.000000,0.397254,NaN
4652.000000,25916.000000,5488.000000,0.361172,NaN
4638.000000,26015.000000,5488.000000,0.321165,NaN
4625.000000,26115.000000,5488.000000,0.318967,NaN
4611.000000,26214.000000,5488.000000,0.299394,NaN
4598.000000,26313.000000,5488.000000,0.416466,NaN
4584.000000,26412.000000,5488.000000,0.376093,NaN
4609.000000,26517.000000,5488.000000,0.367492,NaN
4634.000000,26621.000000,5488.000000,0.341750,NaN
4659.000000,26726.000000,5488.000000,0.367952,NaN
4684.000000,26831.000000,5488.000000,0.399598,NaN
4709.000000,26936.000000,5488.000000,0.343405,NaN
4734.000000,27040.000000,5488.000000,0.328470,NaN
4759.000000,27145.000000,5488.000000,0.397523,NaN
4784.000000,27250.000000,5488.000000,0.379527,NaN
4802.000000,27351.000000,5488.000000,0.311677,NaN
4820.000000,27453.000000,5488.000000,0.346856,NaN
4839.000000,27554.000000,5488.000000,0.356296,NaN
4857.000000,27656.000000,5488.000000,0.363884,NaN
4875.000000,27757.000000,5488.000000,0.394450,NaN
4893.000000,27859.000000,5488.000000,0.380219,NaN
4911.000000,27960.000000,5488.000000,0.372840,NaN
4929.000000,28062.000000,5488.000000,0.434972,NaN
4948.000000,28163.000000,5488.000000,0.387149,NaN
4966.000000,28265.000000,5488.000000,0.412247,NaN
4984.000000,28366.000000,5488.000000,0.452752,NaN
5024.000000,28479.000000,5488.000000,0.448946,NaN
5064.000000,28592.000000,5488.000000,0.449389,NaN
5104.000000,28704.000000,5488.000000,0.385729,NaN
5144.000000,28817.000000,5488.000000,0.354171,NaN
5184.000000,28930.000000,5488.000000,0.351644,NaN
5234.000000,29030.000000,5488.000000,0.401492,NaN
5284.000000,29130.000000,5488.000000,0.393997,NaN
5335.000000,29231.000000,5488.000000,0.389419,NaN
5385.000000,29331.000000,5488.000000,0.353175,NaN
5385.000000,29438.000000,5488.000000,0.312146,NaN
5385.000000,29546.000000,5488.000000,0.326156,NaN
5385.000000,29653.000000,5488.000000,0.332299,NaN
5385.000000,29761.000000,5488.000000,0.332531,NaN
5385.000000,29868.000000,5488.000000,0.335990,NaN
5425.000000,29966.000000,5488.000000,0.341873,NaN
5465.000000,30063.000000,5488.000000,0.332336,NaN
5505.000000,30161.000000,5488.000000,0.344739,NaN
5545.000000,30258.000000,5488.000000,0.307100,NaN
5585.000000,30356.000000,5488.000000,0.316129,NaN
5654.000000,30432.000000,5488.000000,0.285516,NaN
5723.000000,30508.000000,5488.000000,0.304048,NaN
5792.000000,30584.000000,5488.000000,0.288648,NaN
5861.000000,30660.000000,5488.000000,0.305303,NaN
5928.000000,30756.000000,5488.000000,0.273167,NaN
5994.000000,30851.000000,5488.000000,0.299074,NaN
6061.000000,30947.000000,5488.000000,0.302289,NaN
6124.000000,31048.000000,5488.000000,0.272317,NaN
6188.000000,31148.000000,5488.000000,0.293719,NaN
6251.000000,31248.000000,5488.000000,0.343280,NaN
6314.000000,31349.000000,5488.000000,0.403263,NaN
6377.000000,31451.000000,5488.000000,0.484549,NaN
6440.000000,31553.000000,5488.000000,0.405977,NaN
6502.000000,31655.000000,5488.000000,0.264352,NaN
6565.000000,31757.000000,5488.000000,0.240258,NaN
6625.000000,31863.000000,5488.000000,0.262561,NaN
6684.000000,31969.000000,5488.000000,0.304507,NaN
6744.000000,32075.000000,5488.000000,0.256069,NaN
6804.000000,32181.000000,5488.000000,0.254003,NaN
6854.000000,32284.000000,5488.000000,0.212839,NaN
6904.000000,32387.000000,5488.000000,0.212213,NaN
6954.000000,32490.000000,5488.000000,0.210984,NaN
7004.000000,32593.000000,5488.000000,0.205904,NaN
7081.000000,32668.000000,5488.000000,0.193153,NaN
7158.000000,32744.000000,5488.000000,0.208846,NaN
7235.000000,32819.000000,5488.000000,0.226232,NaN
7302.000000,32924.000000,5488.000000,0.225542,NaN
7368.000000,33029.000000,5488.000000,0.247242,NaN
7435.000000,33134.000000,5488.000000,0.222472,NaN
7492.000000,33244.000000,5488.000000,0.228672,NaN
7550.000000,33355.000000,5488.000000,0.265775,NaN
7607.000000,33466.000000,5488.000000,0.207236,NaN
7664.000000,33576.000000,5488.000000,0.214339,NaN
7704.000000,33672.000000,5488.000000,0.257611,NaN
7744.000000,33769.000000,5488.000000,0.291633,NaN
7784.000000,33865.000000,5488.000000,0.282447,NaN
7824.000000,33962.000000,5488.000000,0.265948,NaN
7864.000000,34058.000000,5488.000000,0.219666,NaN
7914.000000,34157.000000,5488.000000,0.286719,NaN
7964.000000,34256.000000,5488.000000,0.191164,NaN
8015.000000,34354.000000,5488.000000,0.186851,NaN
8065.000000,34453.000000,5488.000000,0.197196,NaN
8115.000000,34552.000000,5488.000000,0.232814,NaN
8189.000000,34620.000000,5488.000000,0.262724,NaN
8262.000000,34689.000000,5488.000000,0.249169,NaN
8336.000000,34757.000000,5488.000000,0.242527,NaN
8409.000000,34858.000000,5488.000000,0.273548,NaN
8482.000000,34960.000000,5488.000000,0.267022,NaN
8555.000000,35061.000000,5488.000000,0.254138,NaN
8605.000000,35160.000000,5488.000000,0.247316,NaN
8655.000000,35259.000000,5488.000000,0.224732,NaN
8705.000000,35358.000000,5488.000000,0.319740,NaN
8755.000000,35457.000000,5488.000000,0.253729,NaN
8801.000000,35564.000000,5488.000000,0.223069,NaN
8847.000000,35671.000000,5488.000000,0.266757,NaN
8892.000000,35778.000000,5488.000000,0.271566,NaN
8938.000000,35885.000000,5488.000000,0.273432,NaN
8984.000000,35992.000000,5488.000000,0.265557,NaN
9068.000000,36063.000000,5488.000000,0.253504,NaN
9153.000000,36134.000000,5488.000000,0.261240,NaN
9287.000000,36313.000000,5488.000000,0.255480,NaN
9337.000000,36421.000000,5488.000000,0.321732,NaN
9387.000000,36530.000000,5488.000000,0.247231,NaN
9437.000000,36638.000000,5488.000000,0.296750,NaN
9537.000000,36738.000000,5488.000000,0.242585,NaN
9637.000000,36838.000000,5488.000000,0.365847,NaN
9746.000000,36874.000000,5488.000000,0.238935,NaN
9855.000000,36910.000000,5488.000000,0.481923,NaN
9965.000000,36946.000000,5488.000000,0.364121,NaN
10074.000000,36983.000000,5488.000000,0.324094,NaN
10183.000000,37019.000000,5488.000000,0.320253,NaN
10292.000000,37055.000000,5488.000000,0.333465,NaN
10342.000000,36967.000000,5488.000000,0.333530,NaN
10392.000000,36878.000000,5488.000000,0.329546,NaN
10442.000000,36790.000000,5488.000000,0.280697,NaN
10492.000000,36701.000000,5488.000000,0.294521,NaN
10542.000000,36613.000000,5488.000000,0.290780,NaN
10592.000000,36525.000000,5488.000000,0.280827,NaN
10642.000000,36436.000000,5488.000000,0.318098,NaN
10692.000000,36348.000000,5488.000000,0.318408,NaN
10760.000000,36266.000000,5488.000000,0.332181,NaN
10829.000000,36183.000000,5488.000000,0.352262,NaN
10897.000000,36101.000000,5488.000000,0.327059,NaN
10966.000000,36019.000000,5488.000000,0.362105,NaN
11034.000000,35937.000000,5488.000000,0.422479,NaN
11103.000000,35854.000000,5488.000000,0.111183,NaN
11171.000000,35772.000000,5488.000000,0.046430,NaN
11091.000000,35703.000000,5488.000000,0.039963,NaN
11012.000000,35635.000000,5488.000000,0.043426,NaN
10932.000000,35566.000000,5488.000000,0.038110,NaN
10853.000000,35498.000000,5488.000000,0.037814,NaN
10773.000000,35429.000000,5488.000000,0.035411,NaN
10693.000000,35360.000000,5488.000000,0.027073,NaN
10614.000000,35292.000000,5488.000000,0.031764,NaN
10534.000000,35223.000000,5488.000000,0.027708,NaN
10455.000000,35155.000000,5488.000000,0.025096,NaN
10375.000000,35086.000000,5488.000000,0.022335,NaN
10296.000000,35018.000000,5488.000000,0.028308,NaN
10216.000000,34949.000000,5488.000000,0.029532,NaN
10136.000000,34880.000000,5488.000000,0.033193,NaN
10057.000000,34812.000000,5488.000000,0.025496,NaN
9977.000000,34743.000000,5488.000000,0.034370,NaN
9898.000000,34675.000000,5488.000000,0.031182,NaN
9818.000000,34606.000000,5488.000000,0.028346,NaN
9749.000000,34520.000000,5488.000000,0.029599,NaN
9680.000000,34433.000000,5488.000000,0.027678,NaN
9611.000000,34346.000000,5488.000000,0.042795,NaN
9542.000000,34260.000000,5488.000000,0.066160,NaN
9474.000000,34174.000000,5488.000000,0.057059,NaN
9405.000000,34087.000000,5488.000000,0.076172,NaN
9336.000000,34000.000000,5488.000000,0.082960,NaN
9267.000000,33914.000000,5488.000000,0.084004,NaN
9200.000000,33836.000000,5488.000000,0.054472,NaN
9134.000000,33757.000000,5488.000000,0.035774,NaN
9067.000000,33679.000000,5488.000000,0.039798,NaN
9000.000000,33601.000000,5488.000000,0.026048,NaN
8933.000000,33523.000000,5488.000000,0.019130,NaN
8867.000000,33444.000000,5488.000000,0.019171,NaN
8800.000000,33366.000000,5488.000000,0.015063,NaN
8754.000000,33276.000000,5488.000000,0.015554,NaN
8709.000000,33186.000000,5488.000000,0.019126,NaN
8663.000000,33096.000000,5488.000000,0.024602,NaN
8618.000000,33006.000000,5488.000000,0.031421,NaN
8572.000000,32916.000000,5488.000000,0.033604,NaN
8527.000000,32826.000000,5488.000000,0.023552,NaN
8481.000000,32736.000000,5488.000000,0.026586,NaN
8435.000000,32645.000000,5488.000000,0.032171,NaN
8390.000000,32555.000000,5488.000000,0.028322,NaN
8344.000000,32465.000000,5488.000000,0.035743,NaN
8299.000000,32375.000000,5488.000000,0.031451,NaN
8253.000000,32285.000000,5488.000000,0.023343,NaN
8208.000000,32195.000000,5488.000000,0.021272,NaN
8162.000000,32105.000000,5488.000000,0.019169,NaN
8127.000000,32005.000000,5488.000000,0.021749,NaN
8093.000000,31904.000000,5488.000000,0.018599,NaN
8058.000000,31804.000000,5488.000000,0.018345,NaN
8024.000000,31704.000000,5488.000000,0.024902,NaN
7989.000000,31603.000000,5488.000000,0.018378,NaN
7955.000000,31503.000000,5488.000000,0.020212,NaN
7920.000000,31402.000000,5488.000000,0.026080,NaN
7886.000000,31302.000000,5488.000000,0.025226,NaN
7851.000000,31202.000000,5488.000000,0.028573,NaN
7817.000000,31101.000000,5488.000000,0.019193,NaN
7782.000000,31001.000000,5488.000000,0.029109,NaN
7751.000000,30901.000000,5488.000000,0.025520,NaN
7720.000000,30802.000000,5488.000000,0.022172,NaN
7690.000000,30702.000000,5488.000000,0.035369,NaN
7659.000000,30602.000000,5488.000000,0.027922,NaN
7628.000000,30503.000000,5488.000000,0.035748,NaN
7597.000000,30403.000000,5488.000000,0.034125,NaN
7567.000000,30303.000000,5488.000000,0.038184,NaN
7536.000000,30203.000000,5488.000000,0.046963,NaN
7505.000000,30104.000000,5488.000000,0.040538,NaN
7474.000000,30004.000000,5488.000000,0.050339,NaN
7444.000000,29904.000000,5488.000000,0.042193,NaN
7413.000000,29805.000000,5488.000000,0.046064,NaN
7382.000000,29705.000000,5488.000000,0.038803,NaN
7357.000000,29600.000000,5488.000000,0.061082,NaN
7332.000000,29494.000000,5488.000000,0.079062,NaN
7307.000000,29388.000000,5488.000000,0.074311,NaN
7282.000000,29283.000000,5488.000000,0.099845,NaN
7257.000000,29178.000000,5488.000000,0.095535,NaN
7232.000000,29072.000000,5488.000000,0.113832,NaN
7207.000000,28966.000000,5488.000000,0.123312,NaN
7182.000000,28861.000000,5488.000000,0.122290,NaN
7149.000000,28766.000000,5488.000000,0.075326,NaN
7115.000000,28672.000000,5488.000000,0.047427,NaN
7082.000000,28578.000000,5488.000000,0.019632,NaN
7049.000000,28483.000000,5488.000000,0.022269,NaN
7015.000000,28388.000000,5488.000000,0.023785,NaN
6982.000000,28294.000000,5488.000000,0.025306,NaN
6962.000000,28188.000000,5488.000000,0.028358,NaN
6942.000000,28082.000000,5488.000000,0.021970,NaN
6922.000000,27976.000000,5488.000000,0.024374,NaN
6902.000000,27870.000000,5488.000000,0.023837,NaN
6882.000000,27764.000000,5488.000000,0.022114,NaN
6862.000000,27658.000000,5488.000000,0.027895,NaN
6842.000000,27552.000000,5488.000000,0.025937,NaN
6822.000000,27446.000000,5488.000000,0.028540,NaN
6802.000000,27340.000000,5488.000000,0.028725,NaN
6782.000000,27234.000000,5488.000000,0.030749,NaN
6768.000000,27133.000000,5488.000000,0.049613,NaN
6755.000000,27033.000000,5488.000000,0.032596,NaN
6741.000000,26932.000000,5488.000000,0.034137,NaN
6727.000000,26831.000000,5488.000000,0.040476,NaN
6714.000000,26731.000000,5488.000000,0.039750,NaN
6700.000000,26630.000000,5488.000000,0.038738,NaN
6686.000000,26529.000000,5488.000000,0.031468,NaN
6673.000000,26429.000000,5488.000000,0.031189,NaN
6659.000000,26328.000000,5488.000000,0.041115,NaN
6645.000000,26227.000000,5488.000000,0.038283,NaN
6632.000000,26127.000000,5488.000000,0.038586,NaN
