X,Y,Z,MgCa,Err
8421.000000,-763.000000,9734.000000,0.049472,0.009819
8338.000000,-824.000000,9729.000000,0.054243,0.018483
8255.000000,-884.000000,9725.000000,0.652602,0.016831
8171.000000,-945.000000,9720.000000,0.737190,0.023598
8088.000000,-1006.000000,9715.000000,0.702293,0.045378
8004.000000,-1067.000000,9711.000000,0.669075,0.028843
8722.000000,-422.000000,9748.000000,0.035495,0.009935
8639.000000,-482.000000,9744.000000,0.033812,0.004476
8555.000000,-542.000000,9739.000000,0.041678,0.015303
8471.000000,-602.000000,9734.000000,0.052298,0.005854
8387.000000,-662.000000,9730.000000,0.053870,0.027466
8304.000000,-723.000000,9725.000000,0.045393,0.014408
8220.000000,-783.000000,9720.000000,0.659232,0.035566
8136.000000,-843.000000,9716.000000,0.685907,0.043577
8052.000000,-903.000000,9711.000000,0.725262,0.053883
7969.000000,-963.000000,9707.000000,0.700710,0.061936
8689.000000,-324.000000,9744.000000,0.030387,0.005545
8605.000000,-383.000000,9740.000000,0.036606,0.002369
8521.000000,-443.000000,9735.000000,0.040054,0.008193
8437.000000,-502.000000,9730.000000,0.057747,0.011266
8353.000000,-562.000000,9726.000000,0.051546,0.010720
8269.000000,-622.000000,9721.000000,0.062861,0.017579
8185.000000,-681.000000,9716.000000,0.228771,0.039655
8101.000000,-741.000000,9712.000000,0.673533,0.037671
8017.000000,-800.000000,9707.000000,0.696711,0.020380
7933.000000,-860.000000,9702.000000,0.644902,0.025317
8657.000000,-226.000000,9740.000000,0.036791,0.007097
8572.000000,-285.000000,9736.000000,0.034702,0.006583
8488.000000,-344.000000,9731.000000,0.058583,0.029782
8404.000000,-403.000000,9726.000000,0.057962,0.009629
8319.000000,-462.000000,9721.000000,0.049105,0.013845
8235.000000,-521.000000,9717.000000,0.052550,0.013667
8150.000000,-580.000000,9712.000000,0.059753,0.011060
8066.000000,-638.000000,9707.000000,0.672937,0.018051
7982.000000,-697.000000,9703.000000,0.706089,0.038623
7897.000000,-756.000000,9698.000000,0.714224,0.022850
8624.000000,-128.000000,9736.000000,0.034356,0.001965
8539.000000,-186.000000,9732.000000,0.040179,0.004060
8454.000000,-245.000000,9727.000000,0.032368,0.011163
8370.000000,-303.000000,9722.000000,0.053969,0.009893
8285.000000,-361.000000,9717.000000,0.046207,0.013885
8200.000000,-420.000000,9713.000000,0.048846,0.010080
8116.000000,-478.000000,9708.000000,0.047996,0.012840
8031.000000,-536.000000,9703.000000,0.704348,0.049952
7946.000000,-595.000000,9698.000000,0.674470,0.049965
7862.000000,-653.000000,9694.000000,0.735096,0.034825
8591.000000,-30.000000,9732.000000,0.032948,0.004654
8506.000000,-88.000000,9728.000000,0.032821,0.005486
8421.000000,-146.000000,9723.000000,0.039439,0.009315
8336.000000,-203.000000,9718.000000,0.057768,0.011339
8251.000000,-261.000000,9713.000000,0.046524,0.012763
8166.000000,-319.000000,9708.000000,0.052834,0.016192
8081.000000,-376.000000,9704.000000,0.036465,0.006333
7996.000000,-434.000000,9699.000000,0.676158,0.024737
7911.000000,-492.000000,9694.000000,0.722469,0.097728
7826.000000,-549.000000,9689.000000,0.718712,0.029921
8558.000000,67.000000,9728.000000,0.031929,0.004044
8473.000000,10.000000,9724.000000,0.034044,0.007981
8387.000000,-48.000000,9719.000000,0.033491,0.005820
8302.000000,-105.000000,9714.000000,0.058564,0.016662
8217.000000,-163.000000,9709.000000,0.046065,0.013187
8131.000000,-221.000000,9704.000000,0.049581,0.014260
8046.000000,-278.000000,9700.000000,0.048137,0.008989
7961.000000,-336.000000,9695.000000,0.490344,0.044934
7875.000000,-393.000000,9690.000000,0.721209,0.052170
7790.000000,-451.000000,9685.000000,0.749041,0.049089
8525.000000,165.000000,9724.000000,0.032073,0.008246
8440.000000,107.000000,9720.000000,0.031647,0.002407
8354.000000,50.000000,9715.000000,0.033564,0.006323
8268.000000,-8.000000,9710.000000,0.056098,0.011834
8182.000000,-65.000000,9705.000000,0.043880,0.010548
8097.000000,-123.000000,9700.000000,0.048850,0.009217
8011.000000,-180.000000,9695.000000,0.053931,0.004446
7925.000000,-237.000000,9691.000000,0.140030,0.033484
7840.000000,-295.000000,9686.000000,0.749826,0.056326
7754.000000,-352.000000,9681.000000,0.743632,0.063949
8492.000000,262.000000,9720.000000,0.031488,0.006968
8406.000000,205.000000,9715.000000,0.033801,0.005634
8320.000000,147.000000,9711.000000,0.041584,0.006416
8234.000000,90.000000,9706.000000,0.047035,0.005001
8148.000000,33.000000,9701.000000,0.040252,0.010582
8062.000000,-25.000000,9696.000000,0.044207,0.006827
7976.000000,-82.000000,9691.000000,0.050774,0.011992
7890.000000,-139.000000,9686.000000,0.058291,0.011676
7804.000000,-197.000000,9682.000000,0.755362,0.046491
7718.000000,-254.000000,9677.000000,0.679509,0.039997
8460.000000,359.000000,9716.000000,0.028180,0.007701
8373.000000,302.000000,9711.000000,0.034593,0.010051
8287.000000,245.000000,9707.000000,0.040684,0.011917
8200.000000,188.000000,9702.000000,0.051707,0.014974
8114.000000,131.000000,9697.000000,0.043038,0.009560
8028.000000,73.000000,9692.000000,0.047579,0.009597
7941.000000,16.000000,9687.000000,0.046997,0.007487
7855.000000,-41.000000,9682.000000,0.044026,0.008847
7768.000000,-98.000000,9677.000000,0.750611,0.076268
7682.000000,-155.000000,9673.000000,0.654160,0.043102
8427.000000,457.000000,9712.000000,0.032790,0.004029
8340.000000,400.000000,9707.000000,0.035664,0.006820
8253.000000,343.000000,9703.000000,0.039173,0.006301
8166.000000,286.000000,9698.000000,0.050008,0.012965
8080.000000,228.000000,9693.000000,0.043652,0.010533
7993.000000,171.000000,9688.000000,0.045353,0.013008
7906.000000,114.000000,9683.000000,0.054569,0.008244
7819.000000,57.000000,9678.000000,0.053276,0.020149
7646.000000,-57.000000,9668.000000,0.684038,0.024873
8394.000000,554.000000,9708.000000,0.030506,0.003997
8307.000000,497.000000,9704.000000,0.034503,0.008562
8220.000000,440.000000,9699.000000,0.047342,0.008407
8133.000000,383.000000,9694.000000,0.048116,0.003614
8045.000000,326.000000,9689.000000,0.036520,0.007647
7958.000000,269.000000,9684.000000,0.046579,0.007730
7871.000000,212.000000,9679.000000,0.055268,0.008422
7784.000000,156.000000,9674.000000,0.054444,0.015383
7697.000000,99.000000,9669.000000,0.775858,0.084089
7610.000000,42.000000,9664.000000,0.666119,0.040612
8364.000000,659.000000,9704.000000,0.028505,0.003575
8276.000000,601.000000,9700.000000,0.035434,0.005163
8189.000000,544.000000,9695.000000,0.048010,0.006498
8101.000000,486.000000,9690.000000,0.059180,0.010378
8013.000000,429.000000,9685.000000,0.035788,0.009464
7925.000000,371.000000,9680.000000,0.056867,0.018093
7838.000000,314.000000,9675.000000,0.054425,0.011242
7750.000000,256.000000,9670.000000,0.047402,0.008979
7662.000000,198.000000,9665.000000,0.765439,0.049642
7574.000000,141.000000,9660.000000,0.665922,0.055347
8335.000000,764.000000,9701.000000,0.029871,0.003030
8246.000000,705.000000,9696.000000,0.031459,0.004602
8158.000000,647.000000,9691.000000,0.047780,0.005603
8069.000000,589.000000,9686.000000,0.052134,0.009780
7981.000000,531.000000,9681.000000,0.035136,0.009335
7892.000000,473.000000,9676.000000,0.047298,0.008568
7804.000000,415.000000,9671.000000,0.045524,0.006473
7715.000000,356.000000,9666.000000,0.050877,0.011643
7627.000000,298.000000,9661.000000,0.663012,0.057343
7538.000000,240.000000,9656.000000,0.690077,0.070547
8305.000000,869.000000,9697.000000,0.028902,0.004367
8217.000000,810.000000,9692.000000,0.031908,0.004605
8128.000000,752.000000,9687.000000,0.045630,0.007145
8040.000000,694.000000,9682.000000,0.051959,0.005136
7951.000000,635.000000,9677.000000,0.039084,0.008752
7863.000000,577.000000,9672.000000,0.047727,0.005713
7774.000000,518.000000,9667.000000,0.058141,0.005010
7686.000000,460.000000,9662.000000,0.053420,0.010207
7597.000000,401.000000,9657.000000,0.279263,0.065713
7509.000000,343.000000,9652.000000,0.625166,0.036221
8276.000000,974.000000,9693.000000,0.029301,0.008866
8188.000000,915.000000,9688.000000,0.031875,0.004045
8099.000000,857.000000,9683.000000,0.050458,0.009131
8011.000000,798.000000,9678.000000,0.053859,0.016784
7922.000000,739.000000,9673.000000,0.036791,0.007009
7833.000000,681.000000,9668.000000,0.035994,0.006519
7745.000000,622.000000,9663.000000,0.060996,0.012060
7656.000000,563.000000,9658.000000,0.052690,0.015452
7568.000000,505.000000,9653.000000,0.103066,0.016329
7479.000000,446.000000,9648.000000,0.654228,0.025311
8247.000000,1079.000000,9689.000000,0.029866,0.007013
8159.000000,1020.000000,9684.000000,0.031446,0.005608
8070.000000,961.000000,9679.000000,0.044174,0.005404
7981.000000,902.000000,9674.000000,0.049912,0.009889
7893.000000,843.000000,9669.000000,0.040763,0.009800
7804.000000,784.000000,9664.000000,0.042781,0.008825
7715.000000,726.000000,9659.000000,0.060599,0.007103
7627.000000,667.000000,9654.000000,0.046147,0.004970
7538.000000,608.000000,9649.000000,0.072522,0.022476
7449.000000,549.000000,9644.000000,0.666584,0.066326
8218.000000,1184.000000,9685.000000,0.034764,0.004300
8129.000000,1125.000000,9680.000000,0.032803,0.006311
8041.000000,1066.000000,9675.000000,0.047069,0.006510
7952.000000,1007.000000,9670.000000,0.050296,0.007186
7863.000000,948.000000,9665.000000,0.041166,0.020281
7774.000000,888.000000,9660.000000,0.041855,0.009416
7686.000000,829.000000,9655.000000,0.044960,0.011310
7597.000000,770.000000,9650.000000,0.054671,0.010945
7508.000000,711.000000,9645.000000,0.072305,0.018283
7419.000000,652.000000,9640.000000,0.639758,0.051237
8189.000000,1289.000000,9681.000000,0.033308,0.010814
8100.000000,1230.000000,9676.000000,0.035371,0.004982
8012.000000,1170.000000,9671.000000,0.042813,0.005598
7923.000000,1111.000000,9666.000000,0.047905,0.008482
7834.000000,1052.000000,9661.000000,0.038984,0.015209
7745.000000,992.000000,9656.000000,0.042922,0.010937
7656.000000,933.000000,9651.000000,0.050724,0.007012
7567.000000,874.000000,9646.000000,0.055662,0.016026
7478.000000,814.000000,9641.000000,0.092479,0.014207
7390.000000,755.000000,9636.000000,0.575151,0.082821
8160.000000,1394.000000,9677.000000,0.030742,0.005569
8071.000000,1335.000000,9672.000000,0.032180,0.005251
7982.000000,1275.000000,9667.000000,0.044667,0.005713
7893.000000,1215.000000,9662.000000,0.051347,0.008809
7804.000000,1156.000000,9657.000000,0.038335,0.007177
7716.000000,1096.000000,9653.000000,0.037891,0.005759
7627.000000,1037.000000,9647.000000,0.039866,0.008824
7538.000000,977.000000,9643.000000,0.057693,0.010179
7449.000000,917.000000,9638.000000,0.104476,0.023088
7360.000000,858.000000,9633.000000,0.136609,0.021172
8145.000000,1496.000000,9675.000000,0.032393,0.007499
8054.000000,1436.000000,9669.000000,0.033221,0.004924
7964.000000,1377.000000,9664.000000,0.050585,0.006494
7874.000000,1317.000000,9659.000000,0.054026,0.010184
7784.000000,1258.000000,9654.000000,0.040903,0.010106
7693.000000,1198.000000,9649.000000,0.036447,0.009687
7603.000000,1139.000000,9644.000000,0.043066,0.010661
7513.000000,1079.000000,9639.000000,0.044132,0.003935
7422.000000,1020.000000,9634.000000,0.049382,0.011263
7332.000000,960.000000,9629.000000,0.080473,0.022362
8137.000000,1602.000000,9672.000000,0.029608,0.004461
8053.000000,1548.000000,9667.000000,0.030680,0.007242
7969.000000,1494.000000,9663.000000,0.036949,0.005917
7885.000000,1439.000000,9658.000000,0.046704,0.003458
7801.000000,1384.000000,9653.000000,0.046328,0.008779
7717.000000,1330.000000,9648.000000,0.032127,0.006125
7633.000000,1276.000000,9644.000000,0.035881,0.005923
7549.000000,1221.000000,9639.000000,0.042610,0.013589
7465.000000,1166.000000,9634.000000,0.045219,0.005400
7381.000000,1112.000000,9629.000000,0.053276,0.009407
7297.000000,1058.000000,9625.000000,0.058690,0.013579
8121.000000,1704.000000,9669.000000,0.035176,0.007917
8036.000000,1650.000000,9664.000000,0.036443,0.006914
7951.000000,1595.000000,9660.000000,0.040122,0.009148
7866.000000,1541.000000,9655.000000,0.048705,0.006512
7780.000000,1486.000000,9650.000000,0.047426,0.009275
7695.000000,1432.000000,9645.000000,0.040185,0.009382
7610.000000,1378.000000,9640.000000,0.034701,0.006350
7525.000000,1323.000000,9635.000000,0.036562,0.009162
7440.000000,1269.000000,9631.000000,0.041168,0.002548
7354.000000,1214.000000,9626.000000,0.050434,0.007404
7269.000000,1160.000000,9621.000000,0.064206,0.011885
8106.000000,1806.000000,9666.000000,0.029332,0.005072
8019.000000,1751.000000,9661.000000,0.028409,0.003859
7933.000000,1697.000000,9657.000000,0.038724,0.005469
7846.000000,1643.000000,9652.000000,0.049945,0.007231
7760.000000,1588.000000,9647.000000,0.047369,0.005927
7674.000000,1534.000000,9642.000000,0.036343,0.010617
7587.000000,1480.000000,9637.000000,0.037570,0.005540
7501.000000,1425.000000,9632.000000,0.033766,0.003972
7414.000000,1371.000000,9627.000000,0.037262,0.002706
7328.000000,1317.000000,9622.000000,0.054947,0.011917
7241.000000,1262.000000,9617.000000,0.059954,0.012798
8090.000000,1907.000000,9663.000000,0.030311,0.006927
8002.000000,1853.000000,9658.000000,0.029744,0.004926
7915.000000,1799.000000,9653.000000,0.037287,0.009502
7827.000000,1745.000000,9648.000000,0.050610,0.004219
7740.000000,1690.000000,9644.000000,0.046288,0.008113
7652.000000,1636.000000,9638.000000,0.032467,0.008872
7564.000000,1582.000000,9633.000000,0.035066,0.006278
7477.000000,1528.000000,9628.000000,0.038976,0.012445
7389.000000,1473.000000,9623.000000,0.047015,0.008187
7301.000000,1419.000000,9618.000000,0.043459,0.011428
7214.000000,1365.000000,9613.000000,0.057286,0.011462
8075.000000,2009.000000,9661.000000,0.032666,0.008727
7986.000000,1955.000000,9656.000000,0.033405,0.005059
7897.000000,1900.000000,9650.000000,0.035243,0.002732
7808.000000,1846.000000,9645.000000,0.050694,0.004774
7719.000000,1792.000000,9640.000000,0.052942,0.007132
7630.000000,1738.000000,9635.000000,0.038493,0.007237
7541.000000,1684.000000,9630.000000,0.037377,0.006091
7452.000000,1630.000000,9625.000000,0.033801,0.006697
7364.000000,1576.000000,9620.000000,0.054677,0.004621
7275.000000,1521.000000,9615.000000,0.037523,0.006116
7186.000000,1467.000000,9610.000000,0.061028,0.016588
8059.000000,2110.000000,9658.000000,0.032018,0.011474
7969.000000,2056.000000,9653.000000,0.028643,0.006041
7879.000000,2002.000000,9647.000000,0.035174,0.007896
7789.000000,1948.000000,9642.000000,0.050160,0.003805
7699.000000,1894.000000,9637.000000,0.045907,0.002362
7609.000000,1840.000000,9632.000000,0.033590,0.009340
7519.000000,1786.000000,9627.000000,0.034913,0.007473
7428.000000,1732.000000,9621.000000,0.036672,0.007553
7338.000000,1678.000000,9616.000000,0.044547,0.011771
7248.000000,1624.000000,9611.000000,0.040230,0.012973
7158.000000,1570.000000,9606.000000,0.049197,0.006941
8044.000000,2212.000000,9655.000000,0.032581,0.003510
7952.000000,2158.000000,9650.000000,0.031901,0.003363
7861.000000,2104.000000,9644.000000,0.033555,0.001525
7770.000000,2050.000000,9639.000000,0.052080,0.004628
7678.000000,1996.000000,9634.000000,0.050811,0.010159
7587.000000,1942.000000,9629.000000,0.037140,0.007965
7496.000000,1888.000000,9623.000000,0.030896,0.004914
7404.000000,1834.000000,9618.000000,0.034231,0.004334
7313.000000,1780.000000,9613.000000,0.038864,0.006943
7222.000000,1726.000000,9608.000000,0.041760,0.008749
7130.000000,1672.000000,9602.000000,0.041558,0.002584
8033.000000,2319.000000,9652.000000,0.026359,0.003630
7945.000000,2270.000000,9647.000000,0.028343,0.004775
7858.000000,2221.000000,9642.000000,0.034339,0.003925
7770.000000,2173.000000,9637.000000,0.046410,0.005723
7682.000000,2124.000000,9632.000000,0.048948,0.006352
7595.000000,2075.000000,9627.000000,0.048844,0.006454
7507.000000,2026.000000,9622.000000,0.035666,0.005522
7419.000000,1978.000000,9616.000000,0.031276,0.006685
7332.000000,1929.000000,9611.000000,0.033694,0.003350
7244.000000,1880.000000,9606.000000,0.038254,0.007332
7156.000000,1831.000000,9601.000000,0.039118,0.003169
7069.000000,1783.000000,9596.000000,0.043323,0.009200
8015.000000,2421.000000,9649.000000,0.027676,0.004496
7924.000000,2374.000000,9644.000000,0.029034,0.005988
7833.000000,2326.000000,9638.000000,0.032652,0.007173
7742.000000,2279.000000,9633.000000,0.050547,0.005196
7651.000000,2231.000000,9628.000000,0.048254,0.005743
7560.000000,2183.000000,9622.000000,0.047023,0.003367
7469.000000,2136.000000,9617.000000,0.034786,0.012671
7378.000000,2088.000000,9612.000000,0.042228,0.008897
7287.000000,2040.000000,9606.000000,0.038131,0.007891
7196.000000,1993.000000,9601.000000,0.034577,0.004687
7105.000000,1945.000000,9596.000000,0.037466,0.007090
7014.000000,1898.000000,9590.000000,0.052981,0.013058
7998.000000,2524.000000,9646.000000,0.026999,0.004317
7903.000000,2478.000000,9641.000000,0.032156,0.004397
7809.000000,2431.000000,9635.000000,0.037633,0.007429
7715.000000,2384.000000,9629.000000,0.047691,0.009156
7620.000000,2338.000000,9624.000000,0.058905,0.005252
7526.000000,2292.000000,9618.000000,0.047169,0.010028
7431.000000,2245.000000,9613.000000,0.039132,0.005944
7337.000000,2198.000000,9607.000000,0.029140,0.005698
7243.000000,2152.000000,9601.000000,0.034121,0.004880
7148.000000,2106.000000,9596.000000,0.032313,0.004277
7054.000000,2059.000000,9590.000000,0.043539,0.008651
6959.000000,2013.000000,9585.000000,0.050689,0.005005
7987.000000,2628.000000,9644.000000,0.025462,0.007943
7897.000000,2584.000000,9638.000000,0.027147,0.001941
7806.000000,2540.000000,9633.000000,0.030337,0.001132
7716.000000,2496.000000,9627.000000,0.041137,0.005876
7625.000000,2452.000000,9622.000000,0.048018,0.002778
7534.000000,2408.000000,9617.000000,0.048992,0.005530
7444.000000,2364.000000,9611.000000,0.033843,0.005289
7353.000000,2321.000000,9606.000000,0.032314,0.004905
7263.000000,2277.000000,9601.000000,0.031117,0.007661
7172.000000,2233.000000,9595.000000,0.035676,0.004976
7082.000000,2189.000000,9590.000000,0.039302,0.004676
6991.000000,2145.000000,9584.000000,0.038412,0.012168
6900.000000,2101.000000,9579.000000,0.050571,0.014959
7976.000000,2729.000000,9641.000000,0.031354,0.003199
7882.000000,2684.000000,9635.000000,0.032249,0.005060
7788.000000,2639.000000,9630.000000,0.029697,0.006847
7694.000000,2595.000000,9624.000000,0.039011,0.002611
7600.000000,2550.000000,9619.000000,0.051796,0.007450
7506.000000,2505.000000,9613.000000,0.047094,0.007136
7412.000000,2461.000000,9607.000000,0.044692,0.010786
7318.000000,2416.000000,9602.000000,0.033995,0.007093
7224.000000,2371.000000,9596.000000,0.035460,0.007565
7130.000000,2327.000000,9591.000000,0.033021,0.005451
7036.000000,2282.000000,9585.000000,0.045515,0.004409
6943.000000,2237.000000,9579.000000,0.043671,0.008665
6849.000000,2193.000000,9574.000000,0.055359,0.011221
7971.000000,2832.000000,9639.000000,0.033065,0.005926
7880.000000,2790.000000,9633.000000,0.030565,0.002064
7789.000000,2748.000000,9628.000000,0.033951,0.007876
7698.000000,2705.000000,9622.000000,0.040222,0.005232
7607.000000,2663.000000,9617.000000,0.050394,0.007607
7517.000000,2621.000000,9612.000000,0.050635,0.003920
7426.000000,2578.000000,9606.000000,0.047229,0.007808
7335.000000,2536.000000,9601.000000,0.032900,0.006613
7244.000000,2493.000000,9595.000000,0.023820,0.005464
7153.000000,2451.000000,9590.000000,0.033751,0.004718
7063.000000,2409.000000,9585.000000,0.031449,0.002986
6972.000000,2366.000000,9579.000000,0.037375,0.007131
6881.000000,2324.000000,9574.000000,0.036653,0.004846
6790.000000,2281.000000,9568.000000,0.059808,0.014599
7959.000000,2933.000000,9636.000000,0.031905,0.007138
7865.000000,2890.000000,9631.000000,0.027902,0.003388
7771.000000,2847.000000,9625.000000,0.032312,0.008012
7677.000000,2804.000000,9619.000000,0.042198,0.007582
7583.000000,2761.000000,9614.000000,0.051969,0.003688
7490.000000,2718.000000,9608.000000,0.050482,0.008447
7396.000000,2675.000000,9602.000000,0.046644,0.008007
7302.000000,2632.000000,9597.000000,0.035223,0.006077
7208.000000,2589.000000,9591.000000,0.024985,0.002249
7114.000000,2545.000000,9586.000000,0.030218,0.002364
7020.000000,2502.000000,9580.000000,0.033023,0.003678
6926.000000,2459.000000,9574.000000,0.035093,0.003705
6832.000000,2416.000000,9569.000000,0.036011,0.003911
6738.000000,2373.000000,9563.000000,0.053952,0.011141
7948.000000,3034.000000,9634.000000,0.028170,0.003189
7851.000000,2990.000000,9628.000000,0.032251,0.007425
7754.000000,2946.000000,9622.000000,0.031849,0.003722
7657.000000,2903.000000,9616.000000,0.040541,0.004477
7560.000000,2859.000000,9610.000000,0.051835,0.002392
7462.000000,2815.000000,9604.000000,0.048131,0.004286
7365.000000,2771.000000,9599.000000,0.049765,0.008953
7268.000000,2727.000000,9593.000000,0.037512,0.009599
7171.000000,2684.000000,9587.000000,0.031603,0.004482
7074.000000,2640.000000,9581.000000,0.034418,0.005682
6977.000000,2596.000000,9575.000000,0.035688,0.005620
6880.000000,2552.000000,9569.000000,0.042880,0.006422
6783.000000,2509.000000,9564.000000,0.037318,0.006255
6686.000000,2465.000000,9558.000000,0.052336,0.014210
7942.000000,3137.000000,9631.000000,0.029535,0.008571
7849.000000,3096.000000,9626.000000,0.026185,0.002176
7755.000000,3054.000000,9620.000000,0.030109,0.003969
7661.000000,3012.000000,9614.000000,0.033212,0.006480
7567.000000,2971.000000,9609.000000,0.053984,0.006378
7473.000000,2929.000000,9603.000000,0.051952,0.006159
7379.000000,2887.000000,9597.000000,0.046345,0.006344
7285.000000,2846.000000,9592.000000,0.040541,0.003484
7191.000000,2804.000000,9586.000000,0.033202,0.004267
7097.000000,2762.000000,9581.000000,0.033951,0.006202
7003.000000,2720.000000,9575.000000,0.031563,0.006919
6910.000000,2679.000000,9569.000000,0.029432,0.003833
6816.000000,2637.000000,9564.000000,0.032763,0.002264
6722.000000,2595.000000,9558.000000,0.040696,0.011198
6628.000000,2554.000000,9552.000000,0.053358,0.004581
7932.000000,3238.000000,9629.000000,0.028473,0.007780
7836.000000,3196.000000,9623.000000,0.033443,0.005844
7739.000000,3154.000000,9617.000000,0.031964,0.008656
7643.000000,3112.000000,9611.000000,0.039615,0.004743
7547.000000,3070.000000,9606.000000,0.054497,0.007333
7451.000000,3028.000000,9600.000000,0.050473,0.004910
7354.000000,2986.000000,9594.000000,0.049505,0.006487
7258.000000,2944.000000,9588.000000,0.035827,0.002612
7162.000000,2902.000000,9582.000000,0.029905,0.004496
7066.000000,2860.000000,9577.000000,0.028599,0.005226
6970.000000,2818.000000,9571.000000,0.031439,0.004233
6873.000000,2776.000000,9565.000000,0.028972,0.003143
6777.000000,2734.000000,9559.000000,0.034012,0.005933
6681.000000,2691.000000,9553.000000,0.046514,0.008014
6585.000000,2649.000000,9548.000000,0.051163,0.007367
7927.000000,3342.000000,9627.000000,0.029166,0.004427
7834.000000,3302.000000,9621.000000,0.029933,0.003710
7741.000000,3262.000000,9615.000000,0.035963,0.009978
7649.000000,3222.000000,9610.000000,0.027335,0.004454
7556.000000,3182.000000,9604.000000,0.055345,0.005472
7463.000000,3142.000000,9599.000000,0.060542,0.008745
7370.000000,3102.000000,9593.000000,0.058370,0.010975
7278.000000,3062.000000,9587.000000,0.049750,0.008191
7185.000000,3022.000000,9582.000000,0.031502,0.003185
7092.000000,2982.000000,9576.000000,0.030215,0.006417
6999.000000,2942.000000,9571.000000,0.029512,0.002008
6907.000000,2902.000000,9565.000000,0.033392,0.004083
6814.000000,2862.000000,9559.000000,0.032874,0.003281
6721.000000,2823.000000,9554.000000,0.035629,0.003181
6628.000000,2783.000000,9548.000000,0.045935,0.006604
6536.000000,2743.000000,9543.000000,0.050230,0.004414
7916.000000,3443.000000,9624.000000,0.026676,0.004231
7821.000000,3403.000000,9618.000000,0.031714,0.003263
7727.000000,3362.000000,9613.000000,0.034175,0.004984
7632.000000,3322.000000,9607.000000,0.034943,0.006121
7537.000000,3282.000000,9601.000000,0.059133,0.006105
7442.000000,3241.000000,9595.000000,0.056288,0.004236
7347.000000,3201.000000,9590.000000,0.058307,0.007554
7252.000000,3161.000000,9584.000000,0.043431,0.005069
7157.000000,3121.000000,9578.000000,0.035824,0.005120
7062.000000,3080.000000,9572.000000,0.028038,0.007896
6967.000000,3040.000000,9567.000000,0.030358,0.004114
6872.000000,3000.000000,9561.000000,0.031920,0.003520
6777.000000,2959.000000,9555.000000,0.037559,0.004529
6682.000000,2919.000000,9549.000000,0.031281,0.002810
6587.000000,2879.000000,9544.000000,0.039531,0.004379
6492.000000,2838.000000,9538.000000,0.059264,0.014475
7906.000000,3544.000000,9622.000000,0.034302,0.008885
7809.000000,3503.000000,9616.000000,0.032924,0.007816
7712.000000,3463.000000,9610.000000,0.028527,0.002905
7615.000000,3422.000000,9604.000000,0.039009,0.004815
7517.000000,3381.000000,9598.000000,0.056821,0.005662
7420.000000,3341.000000,9592.000000,0.053425,0.008658
7323.000000,3300.000000,9586.000000,0.047793,0.005119
7226.000000,3259.000000,9580.000000,0.047224,0.005264
7129.000000,3219.000000,9575.000000,0.038082,0.007283
7032.000000,3178.000000,9569.000000,0.033171,0.005472
6935.000000,3137.000000,9563.000000,0.025360,0.001980
6838.000000,3097.000000,9557.000000,0.033280,0.003297
6740.000000,3056.000000,9551.000000,0.033507,0.001793
6643.000000,3015.000000,9545.000000,0.031624,0.005485
6546.000000,2975.000000,9539.000000,0.044798,0.013324
6449.000000,2934.000000,9533.000000,0.053075,0.006136
7901.000000,3647.000000,9619.000000,0.027285,0.005960
7807.000000,3609.000000,9614.000000,0.026629,0.003926
7713.000000,3570.000000,9608.000000,0.031025,0.005862
7620.000000,3531.000000,9602.000000,0.037495,0.004957
7526.000000,3492.000000,9597.000000,0.061683,0.003797
7432.000000,3454.000000,9591.000000,0.054587,0.006175
7338.000000,3415.000000,9585.000000,0.060154,0.005852
7244.000000,3376.000000,9580.000000,0.055059,0.008430
7151.000000,3337.000000,9574.000000,0.034471,0.005806
7057.000000,3299.000000,9568.000000,0.034257,0.005652
6963.000000,3260.000000,9562.000000,0.029861,0.006068
6869.000000,3221.000000,9557.000000,0.032217,0.003449
6775.000000,3182.000000,9551.000000,0.036674,0.007881
6682.000000,3144.000000,9545.000000,0.029756,0.004817
6588.000000,3105.000000,9540.000000,0.034976,0.004767
6494.000000,3066.000000,9534.000000,0.038998,0.006196
6400.000000,3027.000000,9528.000000,0.053982,0.007162
7890.000000,3748.000000,9617.000000,0.030866,0.008579
7795.000000,3709.000000,9611.000000,0.027387,0.003096
7699.000000,3670.000000,9605.000000,0.028229,0.003532
7603.000000,3631.000000,9599.000000,0.043934,0.005475
7507.000000,3592.000000,9594.000000,0.057323,0.004873
7411.000000,3553.000000,9588.000000,0.052737,0.009006
7315.000000,3514.000000,9582.000000,0.048880,0.004586
7220.000000,3475.000000,9576.000000,0.049126,0.004882
7124.000000,3436.000000,9570.000000,0.034232,0.007016
7028.000000,3397.000000,9564.000000,0.029417,0.005168
6932.000000,3358.000000,9559.000000,0.025792,0.004196
6836.000000,3319.000000,9553.000000,0.031788,0.005008
6740.000000,3279.000000,9547.000000,0.031475,0.003055
6644.000000,3240.000000,9541.000000,0.026549,0.002440
6549.000000,3201.000000,9535.000000,0.036479,0.007957
6453.000000,3162.000000,9529.000000,0.044101,0.003496
6357.000000,3123.000000,9524.000000,0.056918,0.008306
7883.000000,3850.000000,9615.000000,0.031345,0.004997
7787.000000,3812.000000,9609.000000,0.032193,0.004197
7692.000000,3773.000000,9603.000000,0.028534,0.003388
7596.000000,3734.000000,9597.000000,0.051509,0.007356
